Order_ID,Order_Date,Customer_ID,Customer_Name,Customer_Segment,Category,Product_Name,Quantity,Unit_Price,Gross_Sales,Discount_Percent,Discount_Amount,Net_Sales,Cost,Profit,State,City,Payment_Mode,Ship_Mode,Sales_Channel,Is_Returned,Customer_Rating
AMZ-162621,2022-01-27,CUST-25706,Simran Verma,Prime Member,Beauty & Personal Care,Hair Dryer,1,2107.26,2107.26,40,842.9,1264.36,1622.04,-357.68,Telangana,Hyderabad,UPI,Expedited,Mobile App,0,5
AMZ-119084,2022-01-27,CUST-33980,Priya Gupta,New,Grocery,Spices Combo,1,760.21,760.21,20,152.04,608.17,457.28,150.89,Punjab,Ludhiana,UPI,Expedited,Mobile App,0,5
AMZ-175996,2022-01-27,CUST-24376,Aditya Das,Returning,Fashion,Jeans,2,815.43,1630.86,25,407.72,1223.14,1111.3,111.84,Haryana,Gurugram,Amazon Pay,Standard,Amazon App - Prime,0,4
AMZ-188830,2022-01-27,CUST-18513,Ishita Kumar,New,Home & Kitchen,Storage Boxes,1,6325.06,6325.06,0,0.0,6325.06,4325.08,1999.98,Tamil Nadu,Chennai,Credit Card,Same-Day,Website,0,1
AMZ-104386,2022-01-27,CUST-18480,Vivaan Rao,Prime Member,Books,Cookbook,1,714.38,714.38,25,178.6,535.78,524.22,11.56,Telangana,Hyderabad,Debit Card,Standard,Mobile App,0,1
AMZ-157546,2022-01-27,CUST-13911,Rohan Chopra,New,Sports & Fitness,Treadmill,1,4684.47,4684.47,0,0.0,4684.47,2617.1,2067.37,Delhi,New Delhi,UPI,Standard,Amazon App - Prime,0,5
AMZ-178988,2022-01-27,CUST-35417,Rohan Mehta,New,Beauty & Personal Care,Trimmer,1,1373.6,1373.6,10,137.36,1236.24,870.11,366.13,Punjab,Amritsar,UPI,Standard,Website,0,3
AMZ-189956,2022-01-27,CUST-30082,Arjun Chopra,New,Beauty & Personal Care,Trimmer,1,373.87,373.87,30,112.16,261.71,231.34,30.37,Uttar Pradesh,Lucknow,Cash on Delivery,Standard,Website,0,5
AMZ-123391,2022-01-27,CUST-25734,Vihaan Nair,Returning,Fashion,Wrist Watch,1,3046.24,3046.24,20,609.25,2436.99,1774.86,662.13,Kerala,Kochi,Cash on Delivery,Same-Day,Website,0,5
AMZ-199601,2022-01-27,CUST-16002,Advait Verma,New,Sports & Fitness,Treadmill,2,3357.24,6714.48,0,0.0,6714.48,4516.26,2198.22,Tamil Nadu,Coimbatore,Credit Card,Standard,Mobile App,0,5
AMZ-133716,2022-01-27,CUST-22968,Vivaan Malhotra,Returning,Toys & Baby Products,Baby Stroller,2,2143.09,4286.18,20,857.24,3428.94,2382.29,1046.65,Punjab,Ludhiana,UPI,Expedited,Amazon App - Prime,0,5
AMZ-185266,2022-01-27,CUST-12820,Ayaan Patel,Prime Member,Fashion,Wrist Watch,2,4439.43,8878.86,15,1331.83,7547.03,6272.93,1274.1,Gujarat,Surat,Amazon Pay,Prime One-Day,Mobile App,0,5
AMZ-119035,2022-01-27,CUST-43910,Advait Malhotra,Returning,Beauty & Personal Care,Makeup Kit,3,1722.48,5167.44,0,0.0,5167.44,3042.1,2125.34,Haryana,Faridabad,Debit Card,Standard,Mobile App,0,2
AMZ-175774,2022-01-27,CUST-37563,Advait Bose,Returning,Home & Kitchen,LED Bulb,1,6214.65,6214.65,15,932.2,5282.45,3907.37,1375.08,Punjab,Ludhiana,Credit Card,Same-Day,Website,0,4
AMZ-164008,2022-01-27,CUST-32731,Priya Malhotra,Prime Member,Fashion,Jeans,1,984.91,984.91,0,0.0,984.91,761.95,222.96,Karnataka,Bengaluru,UPI,Standard,Mobile App,0,5
AMZ-134933,2022-01-27,CUST-41566,Aadhya Rao,Returning,Sports & Fitness,Yoga Mat,1,8570.55,8570.55,5,428.53,8142.02,5037.49,3104.53,Telangana,Hyderabad,Debit Card,Same-Day,Website,0,5
AMZ-151263,2022-01-27,CUST-11176,Ishita Kumar,New,Home & Kitchen,Vacuum Cleaner,2,10377.88,20755.76,10,2075.58,18680.18,15727.62,2952.56,Rajasthan,Udaipur,Credit Card,Standard,Website,0,4
AMZ-113080,2022-01-27,CUST-11633,Diya Malhotra,Returning,Fashion,Women's Kurti,1,3494.78,3494.78,0,0.0,3494.78,2330.9,1163.88,Kerala,Thiruvananthapuram,UPI,Prime One-Day,Mobile App,0,5
AMZ-176071,2022-01-27,CUST-44491,Rohan Nair,Prime Member,Home & Kitchen,Mixer Grinder,3,10002.34,30007.02,5,1500.35,28506.67,21088.91,7417.76,Telangana,Hyderabad,Credit Card,Standard,Website,0,5
AMZ-179068,2022-01-27,CUST-29082,Advait Malhotra,New,Sports & Fitness,Resistance Bands,1,1467.55,1467.55,30,440.26,1027.29,907.75,119.54,Karnataka,Mysuru,Credit Card,Expedited,Amazon App - Prime,0,4
AMZ-121364,2022-01-27,CUST-32895,Vihaan Reddy,Returning,Fashion,Formal Shirt,1,4264.05,4264.05,5,213.2,4050.85,2774.16,1276.69,Punjab,Amritsar,Amazon Pay,Standard,Mobile App,0,3
AMZ-108208,2022-01-27,CUST-11385,Aadhya Iyer,Prime Member,Electronics,Tablet,2,37415.52,74831.04,15,11224.66,63606.38,42370.93,21235.45,Karnataka,Bengaluru,Credit Card,Standard,Website,0,5
AMZ-118897,2022-01-27,CUST-21089,Arjun Gupta,Prime Member,Home & Kitchen,Mixer Grinder,1,9473.0,9473.0,10,947.3,8525.7,5328.22,3197.48,Punjab,Amritsar,UPI,Standard,Mobile App,0,4
AMZ-123094,2022-01-27,CUST-22191,Diya Gupta,Returning,Beauty & Personal Care,Makeup Kit,1,1395.14,1395.14,0,0.0,1395.14,1041.35,353.79,Rajasthan,Udaipur,UPI,Same-Day,Mobile App,0,5
AMZ-130016,2022-01-27,CUST-20448,Neha Nair,New,Beauty & Personal Care,Hair Dryer,1,1110.7,1110.7,0,0.0,1110.7,722.52,388.18,Punjab,Amritsar,UPI,Standard,Amazon App - Prime,0,5
AMZ-174597,2022-01-27,CUST-13967,Priya Joshi,Prime Member,Beauty & Personal Care,Face Wash,1,2456.82,2456.82,0,0.0,2456.82,1690.1,766.72,Telangana,Hyderabad,Debit Card,Standard,Mobile App,0,5
AMZ-164933,2022-01-27,CUST-31568,Kiara Sharma,Returning,Toys & Baby Products,Building Blocks,1,384.55,384.55,25,96.14,288.41,232.32,56.09,Rajasthan,Jaipur,Credit Card,Prime One-Day,Mobile App,0,4
AMZ-126433,2022-01-27,CUST-10633,Diya Patel,Returning,Books,Biography,1,806.98,806.98,10,80.7,726.28,539.18,187.1,Uttar Pradesh,Noida,UPI,Prime One-Day,Amazon App - Prime,0,4
AMZ-130724,2022-01-27,CUST-42308,Arjun Nair,Returning,Home & Kitchen,Bedsheet Set,1,5541.06,5541.06,10,554.11,4986.95,3166.57,1820.38,Telangana,Hyderabad,UPI,Standard,Mobile App,0,4
AMZ-120001,2022-01-27,CUST-19055,Arjun Reddy,Returning,Home & Kitchen,Storage Boxes,1,7178.52,7178.52,15,1076.78,6101.74,4370.85,1730.89,Delhi,New Delhi,Credit Card,Prime One-Day,Amazon App - Prime,0,5
AMZ-192701,2022-01-27,CUST-13139,Reyansh Singh,Returning,Fashion,Men's T-Shirt,1,2514.17,2514.17,25,628.54,1885.63,1891.48,-5.85,Punjab,Ludhiana,Debit Card,Same-Day,Mobile App,0,4
AMZ-187142,2022-01-27,CUST-35989,Neha Kumar,Prime Member,Home & Kitchen,LED Bulb,1,6955.22,6955.22,20,1391.04,5564.18,4379.78,1184.4,Rajasthan,Udaipur,UPI,Expedited,Website,0,5
AMZ-197186,2022-01-27,CUST-27652,Ishita Kumar,New,Fashion,Jeans,1,2993.68,2993.68,20,598.74,2394.94,1725.63,669.31,Maharashtra,Mumbai,Credit Card,Expedited,Website,0,4
AMZ-133949,2022-01-27,CUST-18695,Ananya Joshi,New,Home & Kitchen,Air Fryer,1,900.73,900.73,10,90.07,810.66,640.28,170.38,Kerala,Thiruvananthapuram,UPI,Expedited,Mobile App,0,4
AMZ-164246,2022-01-27,CUST-20109,Sai Sharma,Returning,Electronics,Bluetooth Speaker,2,12046.4,24092.8,15,3613.92,20478.88,14854.16,5624.72,Karnataka,Bengaluru,Debit Card,Standard,Amazon App - Prime,0,4
AMZ-192859,2022-01-27,CUST-44632,Reyansh Malhotra,Returning,Books,Self-Help Book,1,715.17,715.17,0,0.0,715.17,414.05,301.12,Tamil Nadu,Coimbatore,Cash on Delivery,Standard,Website,0,4
AMZ-196688,2022-01-27,CUST-33146,Neha Kumar,Returning,Toys & Baby Products,Soft Toy,1,4739.96,4739.96,20,947.99,3791.97,2886.83,905.14,Karnataka,Bengaluru,UPI,Standard,Mobile App,0,4
AMZ-141350,2022-01-27,CUST-39776,Saanvi Nair,Returning,Electronics,Router,1,14252.01,14252.01,20,2850.4,11401.61,10518.9,882.71,Delhi,New Delhi,Cash on Delivery,Standard,Website,0,5
AMZ-147344,2022-01-27,CUST-29099,Sai Das,Returning,Fashion,Wrist Watch,1,1815.63,1815.63,5,90.78,1724.85,1237.45,487.4,Rajasthan,Udaipur,UPI,Prime One-Day,Mobile App,0,4
AMZ-188522,2022-01-27,CUST-14725,Ananya Reddy,Prime Member,Toys & Baby Products,Building Blocks,1,4133.38,4133.38,10,413.34,3720.04,3030.55,689.49,Rajasthan,Jaipur,UPI,Expedited,Amazon App - Prime,0,4
AMZ-176729,2022-01-27,CUST-29762,Ishita Nair,New,Beauty & Personal Care,Perfume,1,2183.08,2183.08,10,218.31,1964.77,1575.75,389.02,Karnataka,Mysuru,UPI,Same-Day,Amazon App - Prime,1,3
AMZ-135381,2022-01-27,CUST-15412,Ananya Verma,New,Home & Kitchen,Non-Stick Cookware,1,4604.78,4604.78,5,230.24,4374.54,3192.03,1182.51,Tamil Nadu,Chennai,Debit Card,Expedited,Mobile App,0,3
AMZ-169825,2022-01-28,CUST-14327,Kabir Sharma,New,Sports & Fitness,Yoga Mat,1,7849.33,7849.33,15,1177.4,6671.93,5308.44,1363.49,Haryana,Faridabad,Cash on Delivery,Expedited,Amazon App - Prime,1,2
AMZ-107942,2022-01-28,CUST-43516,Ishita Rao,Returning,Sports & Fitness,Cricket Bat,1,1567.59,1567.59,0,0.0,1567.59,877.74,689.85,Delhi,New Delhi,Debit Card,Expedited,Mobile App,0,4
AMZ-144785,2022-01-28,CUST-14566,Rohan Malhotra,Returning,Toys & Baby Products,Soft Toy,1,986.37,986.37,0,0.0,986.37,602.94,383.43,Karnataka,Mysuru,Amazon Pay,Same-Day,Amazon App - Prime,0,5
AMZ-123075,2022-01-28,CUST-18198,Diya Iyer,Prime Member,Sports & Fitness,Resistance Bands,1,4128.28,4128.28,10,412.83,3715.45,2383.2,1332.25,Rajasthan,Udaipur,Amazon Pay,Prime One-Day,Amazon App - Prime,0,4
AMZ-196940,2022-01-28,CUST-28803,Vivaan Nair,New,Fashion,Men's T-Shirt,1,365.21,365.21,0,0.0,365.21,249.08,116.13,Rajasthan,Jaipur,Credit Card,Prime One-Day,Website,0,5
AMZ-142644,2022-01-28,CUST-26335,Rohan Singh,New,Electronics,Laptop,3,37311.91,111935.73,0,0.0,111935.73,67865.38,44070.35,Gujarat,Ahmedabad,Amazon Pay,Standard,Mobile App,0,5
AMZ-115001,2022-01-28,CUST-14645,Kiara Bose,Returning,Home & Kitchen,Curtains,1,3095.55,3095.55,5,154.78,2940.77,2118.9,821.87,Haryana,Gurugram,UPI,Expedited,Mobile App,0,4
AMZ-173363,2022-01-28,CUST-16597,Aditya Gupta,New,Home & Kitchen,Mixer Grinder,1,3816.45,3816.45,5,190.82,3625.63,2465.07,1160.56,Telangana,Hyderabad,UPI,Expedited,Website,0,5
AMZ-179248,2022-01-28,CUST-33460,Aadhya Chopra,New,Fashion,Wrist Watch,1,1272.19,1272.19,15,190.83,1081.36,896.15,185.21,Haryana,Gurugram,Credit Card,Standard,Website,0,4
AMZ-108965,2022-01-28,CUST-25641,Aarav Kumar,Prime Member,Home & Kitchen,Curtains,1,6734.9,6734.9,30,2020.47,4714.43,4229.13,485.3,West Bengal,Howrah,UPI,Standard,Amazon App - Prime,0,4
AMZ-128047,2022-01-28,CUST-23659,Ritu Kumar,Returning,Home & Kitchen,Bedsheet Set,2,9601.16,19202.32,0,0.0,19202.32,10633.83,8568.49,Gujarat,Surat,UPI,Expedited,Website,0,5
AMZ-104278,2022-01-28,CUST-20715,Aditya Mehta,New,Home & Kitchen,Bedsheet Set,1,5052.89,5052.89,10,505.29,4547.6,3471.82,1075.78,Karnataka,Mysuru,Amazon Pay,Prime One-Day,Mobile App,0,4
AMZ-118266,2022-01-28,CUST-25013,Ritu Malhotra,New,Toys & Baby Products,Baby Stroller,4,622.43,2489.72,10,248.97,2240.75,1671.52,569.23,Telangana,Hyderabad,Debit Card,Same-Day,Mobile App,0,4
AMZ-122212,2022-01-28,CUST-10994,Rohan Nair,Returning,Sports & Fitness,Dumbbells,1,8590.41,8590.41,5,429.52,8160.89,5549.12,2611.77,Telangana,Hyderabad,Amazon Pay,Standard,Amazon App - Prime,0,5
AMZ-123682,2022-01-28,CUST-14725,Ananya Nair,New,Fashion,Handbag,2,795.97,1591.94,0,0.0,1591.94,1033.12,558.82,Telangana,Hyderabad,Credit Card,Expedited,Amazon App - Prime,0,4
AMZ-163022,2022-01-28,CUST-37141,Aditya Malhotra,Returning,Electronics,Bluetooth Speaker,1,20968.51,20968.51,15,3145.28,17823.23,12946.14,4877.09,Gujarat,Ahmedabad,Cash on Delivery,Standard,Website,0,5
AMZ-158005,2022-01-28,CUST-34683,Vivaan Iyer,Returning,Books,Children's Book,1,576.74,576.74,0,0.0,576.74,328.85,247.89,Kerala,Kochi,Cash on Delivery,Standard,Mobile App,0,5
AMZ-113014,2022-01-28,CUST-20789,Myra Reddy,Returning,Fashion,Formal Shirt,2,4249.24,8498.48,5,424.92,8073.56,6369.54,1704.02,Gujarat,Ahmedabad,Debit Card,Same-Day,Amazon App - Prime,0,5
AMZ-105045,2022-01-28,CUST-13486,Ishita Sharma,Prime Member,Home & Kitchen,Mixer Grinder,2,781.1,1562.2,30,468.66,1093.54,1010.85,82.69,Maharashtra,Pune,Cash on Delivery,Standard,Amazon App - Prime,0,2
AMZ-120302,2022-01-28,CUST-25616,Priya Sharma,Returning,Sports & Fitness,Football,1,2133.37,2133.37,30,640.01,1493.36,1189.31,304.05,Delhi,New Delhi,Credit Card,Standard,Amazon App - Prime,0,4
AMZ-131451,2022-01-28,CUST-42011,Neha Mehta,New,Electronics,Bluetooth Speaker,1,35710.23,35710.23,30,10713.07,24997.16,22315.87,2681.29,Telangana,Hyderabad,Credit Card,Prime One-Day,Website,0,4
AMZ-165922,2022-01-28,CUST-30882,Diya Malhotra,Prime Member,Electronics,Camera,1,42339.19,42339.19,25,10584.8,31754.39,23469.9,8284.49,Uttar Pradesh,Lucknow,Debit Card,Expedited,Mobile App,1,1
AMZ-182364,2022-01-28,CUST-13677,Rohan Malhotra,New,Grocery,Spices Combo,5,1367.18,6835.9,20,1367.18,5468.72,5053.33,415.39,Uttar Pradesh,Kanpur,UPI,Standard,Mobile App,0,5
AMZ-194284,2022-01-28,CUST-33693,Aadhya Bose,New,Grocery,Spices Combo,2,1353.3,2706.6,10,270.66,2435.94,1674.14,761.8,Karnataka,Bengaluru,UPI,Same-Day,Website,0,4
AMZ-182401,2022-01-28,CUST-39184,Myra Patel,New,Home & Kitchen,Bedsheet Set,2,3503.16,7006.32,0,0.0,7006.32,5387.85,1618.47,Karnataka,Bengaluru,Amazon Pay,Expedited,Mobile App,0,4
AMZ-101942,2022-01-28,CUST-37873,Karan Joshi,Returning,Fashion,Wrist Watch,3,2938.11,8814.33,25,2203.58,6610.75,5360.13,1250.62,West Bengal,Howrah,Credit Card,Same-Day,Mobile App,0,3
AMZ-146408,2022-01-28,CUST-18158,Aarav Iyer,Returning,Books,Fiction Novel,2,810.33,1620.66,10,162.07,1458.59,1052.66,405.93,Maharashtra,Nagpur,Cash on Delivery,Expedited,Amazon App - Prime,0,4
AMZ-105619,2022-01-28,CUST-11142,Myra Joshi,New,Grocery,Green Tea,1,229.3,229.3,15,34.4,194.9,158.81,36.09,Tamil Nadu,Chennai,Credit Card,Prime One-Day,Mobile App,0,4
AMZ-146229,2022-01-28,CUST-10826,Riya Joshi,Returning,Electronics,Smartphone,1,25212.03,25212.03,30,7563.61,17648.42,17150.29,498.13,Maharashtra,Pune,UPI,Standard,Amazon App - Prime,0,4
AMZ-133543,2022-01-28,CUST-38229,Karan Verma,New,Fashion,Women's Kurti,3,3778.63,11335.89,25,2833.97,8501.92,8596.21,-94.29,Telangana,Hyderabad,UPI,Standard,Website,0,3
AMZ-167902,2022-01-28,CUST-11774,Aditya Patel,Returning,Home & Kitchen,Bedsheet Set,3,6437.02,19311.06,25,4827.77,14483.29,11392.84,3090.45,Maharashtra,Mumbai,Amazon Pay,Standard,Amazon App - Prime,0,5
AMZ-151665,2022-01-28,CUST-23133,Ishita Kumar,Prime Member,Home & Kitchen,Curtains,2,6673.19,13346.38,40,5338.55,8007.83,8217.51,-209.68,Karnataka,Bengaluru,Credit Card,Prime One-Day,Mobile App,0,4
AMZ-102556,2022-01-28,CUST-35897,Neha Gupta,New,Sports & Fitness,Yoga Mat,1,3213.3,3213.3,25,803.32,2409.98,2425.67,-15.69,Haryana,Faridabad,UPI,Expedited,Amazon App - Prime,0,5
AMZ-122017,2022-01-28,CUST-16459,Aarav Singh,Prime Member,Beauty & Personal Care,Makeup Kit,1,1679.1,1679.1,0,0.0,1679.1,1021.11,657.99,Telangana,Hyderabad,UPI,Same-Day,Mobile App,0,2
AMZ-194249,2022-01-28,CUST-22827,Saanvi Bose,New,Fashion,Handbag,3,3049.03,9147.09,10,914.71,8232.38,5830.91,2401.47,Telangana,Hyderabad,Debit Card,Prime One-Day,Website,0,2
AMZ-196811,2022-01-28,CUST-44247,Kabir Joshi,Returning,Home & Kitchen,Pressure Cooker,3,2211.89,6635.67,10,663.57,5972.1,4314.44,1657.66,Tamil Nadu,Chennai,Credit Card,Expedited,Amazon App - Prime,0,3
AMZ-132178,2022-01-28,CUST-32257,Aarav Malhotra,Returning,Sports & Fitness,Dumbbells,1,14680.03,14680.03,20,2936.01,11744.02,11175.61,568.41,Delhi,New Delhi,Debit Card,Same-Day,Mobile App,0,5
AMZ-109706,2022-01-28,CUST-24393,Neha Das,New,Home & Kitchen,Pressure Cooker,2,1116.63,2233.26,20,446.65,1786.61,1297.77,488.84,West Bengal,Howrah,Debit Card,Expedited,Website,0,4
AMZ-184746,2022-01-28,CUST-13648,Vivaan Reddy,New,Electronics,Headphones,1,12370.95,12370.95,0,0.0,12370.95,7613.92,4757.03,Tamil Nadu,Chennai,UPI,Same-Day,Website,0,3
AMZ-121720,2022-01-28,CUST-37221,Sai Reddy,Returning,Beauty & Personal Care,Shampoo,1,474.1,474.1,0,0.0,474.1,347.28,126.82,West Bengal,Kolkata,Debit Card,Expedited,Amazon App - Prime,0,3
AMZ-126745,2022-01-28,CUST-19701,Aadhya Mehta,New,Fashion,Jacket,1,4491.56,4491.56,10,449.16,4042.4,3490.75,551.65,Karnataka,Bengaluru,Cash on Delivery,Same-Day,Mobile App,0,4
AMZ-139232,2022-01-28,CUST-16086,Rohan Sharma,New,Electronics,Smartphone,2,34582.16,69164.32,10,6916.43,62247.89,50993.06,11254.83,Tamil Nadu,Coimbatore,Net Banking,Standard,Website,0,5
AMZ-118728,2022-01-28,CUST-38046,Rohan Singh,Returning,Home & Kitchen,Curtains,3,5266.67,15800.01,10,1580.0,14220.01,10263.75,3956.26,West Bengal,Kolkata,Credit Card,Standard,Mobile App,0,4
AMZ-172596,2022-01-28,CUST-43735,Ishita Chopra,Returning,Fashion,Women's Kurti,1,2250.71,2250.71,0,0.0,2250.71,1460.91,789.8,Uttar Pradesh,Lucknow,Credit Card,Standard,Website,0,3
AMZ-118377,2022-01-28,CUST-30224,Diya Joshi,New,Books,Children's Book,1,717.74,717.74,5,35.89,681.85,547.06,134.79,Telangana,Hyderabad,Net Banking,Standard,Amazon App - Prime,0,2
AMZ-115139,2022-01-28,CUST-18383,Aadhya Patel,New,Fashion,Sunglasses,1,3294.27,3294.27,20,658.85,2635.42,2336.12,299.3,Haryana,Faridabad,Amazon Pay,Standard,Website,0,5
AMZ-121214,2022-01-28,CUST-34396,Kiara Sharma,Returning,Grocery,Spices Combo,1,638.63,638.63,0,0.0,638.63,478.95,159.68,Rajasthan,Udaipur,Amazon Pay,Expedited,Mobile App,0,5
AMZ-163447,2022-01-28,CUST-12321,Saanvi Bose,Returning,Home & Kitchen,Mixer Grinder,1,5887.3,5887.3,0,0.0,5887.3,4412.23,1475.07,Tamil Nadu,Coimbatore,Credit Card,Expedited,Mobile App,1,1
AMZ-156128,2022-01-28,CUST-41193,Vihaan Kumar,New,Beauty & Personal Care,Hair Dryer,3,818.18,2454.54,15,368.18,2086.36,1647.13,439.23,Haryana,Faridabad,Debit Card,Expedited,Mobile App,0,5
AMZ-147844,2022-01-28,CUST-40691,Aarav Bose,Returning,Fashion,Backpack,1,3744.34,3744.34,0,0.0,3744.34,2167.55,1576.79,Punjab,Ludhiana,UPI,Expedited,Mobile App,0,2
AMZ-180081,2022-01-28,CUST-36680,Ayaan Chopra,Prime Member,Toys & Baby Products,Diaper Pack,3,4221.83,12665.49,5,633.27,12032.22,7665.12,4367.1,Haryana,Faridabad,Net Banking,Same-Day,Website,0,4
AMZ-182351,2022-01-28,CUST-22293,Priya Patel,New,Electronics,Power Bank,3,49423.09,148269.27,20,29653.85,118615.42,96744.87,21870.55,Tamil Nadu,Coimbatore,UPI,Standard,Website,0,5
AMZ-130713,2022-01-28,CUST-25983,Neha Bose,Prime Member,Sports & Fitness,Cricket Bat,1,934.03,934.03,15,140.1,793.93,699.97,93.96,Tamil Nadu,Coimbatore,UPI,Same-Day,Website,0,5
AMZ-181247,2022-01-28,CUST-42063,Diya Patel,New,Beauty & Personal Care,Hair Dryer,1,2267.29,2267.29,10,226.73,2040.56,1531.22,509.34,Rajasthan,Jaipur,UPI,Standard,Website,0,5
AMZ-185173,2022-01-28,CUST-35799,Arjun Verma,New,Electronics,Headphones,4,34787.62,139150.48,10,13915.05,125235.43,93932.3,31303.13,Delhi,New Delhi,Debit Card,Standard,Website,0,5
AMZ-136580,2022-01-28,CUST-32917,Vivaan Iyer,Returning,Home & Kitchen,Mixer Grinder,1,1942.5,1942.5,0,0.0,1942.5,1438.22,504.28,Delhi,New Delhi,Credit Card,Same-Day,Website,0,5
AMZ-184993,2022-01-28,CUST-13598,Neha Rao,New,Books,Cookbook,1,711.15,711.15,30,213.34,497.81,410.96,86.85,Delhi,New Delhi,UPI,Standard,Website,0,5
AMZ-165304,2022-01-28,CUST-32738,Vivaan Singh,Returning,Electronics,Camera,1,35753.43,35753.43,25,8938.36,26815.07,23840.98,2974.09,West Bengal,Kolkata,UPI,Expedited,Website,0,4
AMZ-132364,2022-01-28,CUST-43304,Aditya Sharma,Returning,Electronics,Gaming Console,1,35129.9,35129.9,25,8782.48,26347.42,19445.59,6901.83,Maharashtra,Mumbai,UPI,Expedited,Mobile App,0,5
AMZ-190885,2022-01-28,CUST-43421,Neha Rao,Returning,Electronics,Gaming Console,2,63602.18,127204.36,5,6360.22,120844.14,74207.12,46637.02,West Bengal,Kolkata,Cash on Delivery,Expedited,Mobile App,0,4
AMZ-158739,2022-01-28,CUST-38787,Neha Kumar,New,Home & Kitchen,Air Fryer,2,9776.13,19552.26,15,2932.84,16619.42,13090.26,3529.16,Maharashtra,Nagpur,Debit Card,Standard,Website,0,5
AMZ-102647,2022-01-28,CUST-34875,Simran Gupta,Prime Member,Fashion,Running Shoes,2,2059.97,4119.94,40,1647.98,2471.96,2315.16,156.8,Punjab,Ludhiana,UPI,Standard,Mobile App,0,4
AMZ-123303,2022-01-28,CUST-42039,Ritu Malhotra,New,Beauty & Personal Care,Trimmer,1,2017.8,2017.8,0,0.0,2017.8,1539.03,478.77,Karnataka,Mysuru,Net Banking,Standard,Mobile App,0,5
AMZ-173047,2022-01-28,CUST-24090,Karan Das,Returning,Grocery,Cooking Oil,1,1183.33,1183.33,15,177.5,1005.83,894.78,111.05,Uttar Pradesh,Noida,Cash on Delivery,Standard,Mobile App,1,2
AMZ-141723,2022-01-28,CUST-28124,Vivaan Kumar,Prime Member,Electronics,Power Bank,1,47578.08,47578.08,25,11894.52,35683.56,26961.46,8722.1,Karnataka,Bengaluru,Amazon Pay,Standard,Mobile App,0,3
AMZ-101761,2022-01-28,CUST-42098,Kabir Joshi,New,Toys & Baby Products,Remote Control Car,2,1815.94,3631.88,10,363.19,3268.69,2521.12,747.57,Maharashtra,Mumbai,Amazon Pay,Standard,Mobile App,0,5
AMZ-156206,2022-01-28,CUST-12620,Vihaan Sharma,Returning,Home & Kitchen,Mixer Grinder,1,3696.95,3696.95,10,369.7,3327.25,2534.56,792.69,Rajasthan,Jaipur,Amazon Pay,Standard,Amazon App - Prime,0,4
AMZ-180180,2022-01-28,CUST-20666,Ritu Chopra,Returning,Toys & Baby Products,Building Blocks,1,1110.62,1110.62,0,0.0,1110.62,612.19,498.43,Punjab,Ludhiana,UPI,Expedited,Amazon App - Prime,0,4
AMZ-167253,2022-01-28,CUST-34314,Ishita Chopra,Returning,Home & Kitchen,Storage Boxes,1,7952.08,7952.08,10,795.21,7156.87,5844.91,1311.96,Karnataka,Bengaluru,Credit Card,Expedited,Website,0,5
AMZ-153646,2022-01-28,CUST-19396,Ishita Joshi,Returning,Fashion,Jacket,1,3116.3,3116.3,25,779.08,2337.22,2391.96,-54.74,Haryana,Gurugram,Debit Card,Same-Day,Mobile App,0,5
AMZ-183310,2022-01-28,CUST-22322,Riya Malhotra,Prime Member,Toys & Baby Products,Soft Toy,1,1482.61,1482.61,5,74.13,1408.48,1143.46,265.02,Haryana,Faridabad,Cash on Delivery,Expedited,Mobile App,0,5
AMZ-103183,2022-01-28,CUST-22468,Ishita Mehta,Prime Member,Electronics,Gaming Console,1,8056.48,8056.48,0,0.0,8056.48,4839.1,3217.38,Kerala,Kochi,UPI,Standard,Website,0,4
AMZ-199927,2022-01-28,CUST-27357,Sai Malhotra,Returning,Electronics,Smartwatch,1,56799.09,56799.09,20,11359.82,45439.27,39194.52,6244.75,Gujarat,Surat,UPI,Standard,Website,0,1
AMZ-133392,2022-01-28,CUST-37012,Karan Sharma,Prime Member,Toys & Baby Products,Baby Stroller,1,580.93,580.93,0,0.0,580.93,361.94,218.99,Delhi,New Delhi,Net Banking,Standard,Website,0,4
AMZ-116112,2022-01-28,CUST-31374,Diya Singh,Prime Member,Home & Kitchen,Water Bottle,3,8938.57,26815.71,10,2681.57,24134.14,18119.84,6014.3,Gujarat,Ahmedabad,Cash on Delivery,Prime One-Day,Amazon App - Prime,0,5
AMZ-137380,2022-01-28,CUST-43810,Simran Mehta,Prime Member,Electronics,Smartwatch,1,17293.39,17293.39,10,1729.34,15564.05,10507.87,5056.18,Telangana,Hyderabad,Cash on Delivery,Standard,Mobile App,1,2
AMZ-177096,2022-01-28,CUST-43447,Priya Gupta,Returning,Beauty & Personal Care,Perfume,1,1427.96,1427.96,10,142.8,1285.16,893.05,392.11,Karnataka,Mysuru,UPI,Same-Day,Website,0,2
AMZ-101730,2022-01-28,CUST-15584,Saanvi Das,Returning,Electronics,Smartphone,1,12267.33,12267.33,10,1226.73,11040.6,9471.84,1568.76,Kerala,Kochi,Amazon Pay,Expedited,Website,1,3
AMZ-192807,2022-01-28,CUST-10483,Vihaan Mehta,Prime Member,Grocery,Green Tea,2,868.78,1737.56,10,173.76,1563.8,1015.81,547.99,Karnataka,Bengaluru,UPI,Standard,Website,0,5
